uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH
newid019305,L8605,waterquality,2014,,37.775,-97.86139,"TRANSECT 4-C, CHENEY RE, KS",0.0276,0.11,,,,,,,,0.88392,9
newid019306,L9502,waterquality,1985,,37.77557,-97.68616,"LAKE, KS  26S 03W 19AC",3.00E-04,,,,,,,,,0.0635,7.5
newid019307,L8605,waterquality,2011,,37.77611,-97.80528,"HAVEN COVE SITE 5, CHENEY RE, KS",0.0085,,,,,,,,,0.292608,8.9
newid019308,L8605,waterquality,2011,,37.77639,-97.80139,"HAVEN COVE SITE 3, CHENEY RE, KS",0.0154,,,,,,,,,0.36576,8.8
newid019309,L9766,waterquality,2006,,37.77878,-97.40222,"CROPLAND PIT, KS  26S 01W 23ABCB",0.0112,,,,,,,,,3.9878,7.7
newid019310,L8605,waterquality,2011,,37.78083,-97.80611,"HAVEN COVE SITE 4, CHENEY RE, KS",0.0068,,,,,,,,,0.268224,8.8
newid019311,L8605,waterquality,2011,,37.78083,-97.85583,"TRANSECT 4-D, CHENEY RE, KS",0.0109,,,,,,,,,0.39624,8.9
newid019312,L8605,waterquality,2011,,37.78139,-97.84778,"PREISSER COVE SITE 1, CHENEY RE, KS",0.0115,,,,,,,,,0.42672,8.9
newid019313,L8605,waterquality,2011,,37.78389,-97.85694,"TRANSECT 4-E, CHENEY RE, KS",0.0032,,,,,,,,,0.33528,8.9
newid019314,L8605,waterquality,2013,,37.78806,-97.87528,"TRANSECT 4.5-C, CHENEY RE, KS",0.0299,,,,,,,,,,
newid019315,L8605,waterquality,1999,,37.79168,-97.87366,"SITE 11 CHENEY RESERVOIR, KS",0.0122,0.149,,,,,,,,,
newid019316,L8605,waterquality,2000,,37.79168,-97.87366,"SITE 11 CHENEY RESERVOIR, KS",0.0235,0.148,,,,,,,,,
newid019317,L8605,waterquality,2011,,37.79222,-97.88583,"TRANSECT 5-A, CHENEY RE, KS",0.0101,,,,,,,,,0.292608,9
newid019318,L8605,waterquality,2011,,37.79306,-97.88417,"TRANSECT 5-B, CHENEY RE, KS",0.0093,,,,,,,,,0.33528,9
newid019319,L8605,waterquality,2013,,37.79472,-97.88083,"TRANSECT 5-C, CHENEY RE, KS",0.074,,,,,,,,,0.48768,8.9
newid019320,L8605,waterquality,2011,,37.79472,-97.88083,"TRANSECT 5-C, CHENEY RE, KS",0.0121,,,,,,,,,0.36576,9.1
newid019321,L8605,waterquality,2014,,37.79472,-97.88083,"TRANSECT 5-C, CHENEY RE, KS",0.0263,0.1,,,,,,,,0.67056,9
newid019322,L8605,waterquality,2011,,37.79528,-97.86667,"FISH COVE SITE 1, CHENEY RE, KS",0.0105,,,,,,,,,0.252984,9
newid019323,L8605,waterquality,2011,,37.79639,-97.87556,"TRANSECT 5-D, CHENEY RE, KS",0.0097,,,,,,,,,0.33528,9
newid019324,L9764,waterquality,1981,,37.79659,-119.3427,FLETCHER LK (UPPER) CA,8.00E-04,0.008,,,,,,,,,5.9
newid019325,L8605,waterquality,2011,,37.79806,-97.88889,"TRANSECT 6-A, CHENEY RE, KS",0.0142,,,,,,,,,0.28956,8.1
newid019326,L8605,waterquality,2011,,37.79944,-97.86944,"TRANSECT 5-E, CHENEY RE, KS",0.0109,,,,,,,,,0.286512,9
newid019327,L8605,waterquality,2011,,37.8,-97.88639,"TRANSECT 6-B, CHENEY RE, KS",0.0197,,,,,,,,,0.246888,9.1
newid019328,L8605,waterquality,2011,,37.80028,-97.88722,"SILVER LK SITE 1, CHENEY RE, KS",0.0355,,,,,,,,,0.252984,9.1
newid019329,L8605,waterquality,2011,,37.80139,-97.88278,"TRANSECT 6-C, CHENEY RE, KS",0.0175,,,,,,,,,0.231648,9.1
newid019330,L8605,waterquality,2011,,37.80167,-97.88056,"TRANSECT 6-D, CHENEY RE, KS",0.0098,,,,,,,,,0.237744,9
newid019331,L8605,waterquality,2006,,37.80223,-97.89061,"SITE 8 CHENEY RESERVOIR, KS",0.0359,,,,,,,,,,
newid019332,L8605,waterquality,1999,,37.80223,-97.89061,"SITE 8 CHENEY RESERVOIR, KS",0.0164,0.168,,,,,,,,,
newid019333,L8605,waterquality,2000,,37.80223,-97.89061,"SITE 8 CHENEY RESERVOIR, KS",0.0401,0.151,,,,,,,,,
newid019334,L8605,waterquality,2011,,37.80278,-97.89167,"TRANSECT 7-A, CHENEY RE, KS",0.0113,,,,,,,,,0.231648,9.1
newid019335,L8605,waterquality,1998,,37.80335,-97.88866,"SITE 7 CHENEY RESERVOIR, KS",0.012,0.06,,,,,,,,0.6,8.8
newid019336,L8605,waterquality,1997,,37.80335,-97.88866,"SITE 7 CHENEY RESERVOIR, KS",0.018,,,,,,,,,0.4,8.7
newid019337,L9881,waterquality,1983,,37.80354,-119.4521,UP SUNRISE LK CA,1.00E-04,,,,,,,,,,6
newid019338,L8605,waterquality,2011,,37.80389,-97.885,"TRANSECT 7-B, CHENEY RE, KS",0.0062,,,,,,,,,0.21336,9
newid019339,L9775,waterquality,1985,,37.80501,-97.19087,"LAKE, KS  26S 02E 10AD",0.0031,,,,,,,,,0.0889,7.4
newid019340,L8605,waterquality,2013,,37.80611,-97.89028,"TRANSECT 8-B, CHENEY RE, KS",0.116,,,,,,,,,0.48768,8.8
newid019341,L8605,waterquality,2011,,37.80611,-97.89028,"TRANSECT 8-B, CHENEY RE, KS",0.0075,,,,,,,,,0.240792,9.1
newid019342,L8605,waterquality,2014,,37.80611,-97.89028,"TRANSECT 8-B, CHENEY RE, KS",0.0304,0.13,,,,,,,,0.51816,8.7
newid019343,L8605,waterquality,2011,,37.80611,-97.89278,"TRANSECT 8-A, CHENEY RE, KS",0.0109,,,,,,,,,0.231648,9.1
newid019344,L8834,waterquality,2015,,37.80657,-110.4445,LP 3.5 221 KM UPSTREAM OF GLEN CANYON DAM,0.0081,,,,,,,,,,8.4
newid019345,L9765,waterquality,1981,,37.80965,-119.3774,NELSON LK CA,5.00E-04,0.004,,,,,,,,,5.9
newid019346,L9771,waterquality,2016,,37.8303,-122.5336,RODEO LAGOON W TOP NR SAUSALITO CA,0.0163,,,,,,,,,,9.9
newid019347,L9771,waterquality,2016,,37.8303,-122.5336,RODEO LAGOON W BOTTOM NR SAUSALITO CA,0.0293,,,,,,,,,,9.5
newid019348,L9771,waterquality,2016,,37.83127,-122.5279,RODEO LAGOON E TOP NR SAUSALITO CA,0.0174,,,,,,,,,,10.2
newid019349,L9771,waterquality,2016,,37.83127,-122.5279,RODEO LAGOON E BOTTOM NR SAUSALITO CA,0.0045,,,,,,,,,,9.7
newid019350,L9772,waterquality,2016,,37.83198,-122.5249,RODEO POND NR SAUSALITO CA,0.0124,,,,,,,,,,8
newid019351,L9760,waterquality,1985,,37.84501,-97.7106,"LAKE, KS  27S 04W 25CA",6.00E-04,,,,,,,,,0.0889,7.5
newid019352,L9882,waterquality,1981,,37.84492,-119.4238,LO CATHEDRAL LK CA,5.00E-04,,,,,,,,,,5.6
newid019353,L9882,waterquality,1983,,37.84492,-119.4238,LO CATHEDRAL LK CA,1.00E-04,,,,,,,,,,6.4
newid019354,L9767,waterquality,1985,,37.84529,-97.31449,"LAKE, KS  25S 01E 27CB",0.0038,,,,,,,,,0.2794,6.8
newid019355,L9883,waterquality,1983,,37.85937,-119.6157,LUKENS LK CA,6.00E-04,,,,,,,,,,6.7
newid019356,L8839,waterquality,1985,,37.86643,-95.74554,"YATES CENTER RESERVOIR, KS",0.0072,1,,,,,,,,,7.9
newid019357,L8839,waterquality,1984,,37.86643,-95.74554,"YATES CENTER RESERVOIR, KS",0.0087,0.21,,,,,,,,0.15,7.4
newid019358,L8839,waterquality,1983,,37.86643,-95.74554,"YATES CENTER RESERVOIR, KS",0.0121,0.4,,,,,,,,0.2,8.5
newid019359,L8839,waterquality,1986,,37.86643,-95.74554,"YATES CENTER RESERVOIR, KS",0.013,0.07,,,,,,,,0.27,7.3
newid019360,L9761,waterquality,1985,,37.86696,-97.59588,"LAKE, KS  25S 03W 24AB",0.007,,,,,,,,,1.0922,8.3
newid019361,L9758,waterquality,1983,,37.89104,-119.3396,DOG LK CA,2.00E-04,,,,,,,,,,6.3
newid019362,L9884,waterquality,1981,,37.8952,-119.8252,HARDEN LK CA,0.001,0.009,,,,,,,,,5.7
newid019363,L9763,waterquality,1981,,37.90548,-119.5252,TEN LK NO 2 CA,6.00E-04,0.007,,,,,,,,,5.8
newid019364,L9757,waterquality,1985,,37.90668,-97.2117,"LAKE, KS  25S 02E 04AC",0.0077,,,,,,,,,0.1778,7.6
newid019365,L9759,waterquality,1983,,37.90909,-119.2863,GAYLOR LK CA,2.00E-04,,,,,,,,,,6.7
newid019366,L9756,waterquality,1983,,37.93604,-119.3465,LO YOUNG LK CA,1.00E-04,,,,,,,,,,5.4
newid019367,L8840,waterquality,1983,,38.01353,-119.7243,LK VERNON NR WHITE WOLF CA,1.00E-04,,,,,,,,,,5.7
newid019368,L8841,waterquality,1983,,38.01492,-119.5302,BENSON LK CA,1.00E-04,,,,,,,,,,6.6
newid019369,L9755,waterquality,1983,,38.10863,-96.14388,"MADISON CITY LAKE, KS",0.0037,0.1,,,,,,,,1.23,8.2
newid019370,L9755,waterquality,1984,,38.10863,-96.14388,"MADISON CITY LAKE, KS",0.0186,0.07,,,,,,,,1.25,8.2
newid019371,L9755,waterquality,1986,,38.10863,-96.14388,"MADISON CITY LAKE, KS",0.0074,0.01,,,,,,,,1,8
newid019372,L9755,waterquality,1985,,38.10863,-96.14388,"MADISON CITY LAKE, KS",0.0059,0.65,,,,,,,,,8.3
newid019373,L9753,waterquality,1999,,38.11437,-122.9525,ABBOTTS LAGOON LOWER LAGOON PT REYES NTL SEASHORE,0.0165,0.21,,,,,,,,2.10312,8.4
newid019374,L9753,waterquality,1998,,38.11437,-122.9525,ABBOTTS LAGOON LOWER LAGOON PT REYES NTL SEASHORE,0.0263,0.3,,,,,,,,,8.8
newid019375,L9753,waterquality,1998,,38.12131,-122.9458,ABBOTTS LAGOON MIDDLE LAGOON PT REYES NTL SEASHORE,0.0165,0.31,,,,,,,,,7.9
newid019376,L9753,waterquality,1999,,38.12131,-122.9458,ABBOTTS LAGOON MIDDLE LAGOON PT REYES NTL SEASHORE,0.0121,0.52,,,,,,,,1.2192,8.1
newid019377,L9753,waterquality,1998,,38.12659,-122.9411,ABBOTTS LAGOON UPPER LAGOON PT REYES NTL SEASHORE,0.023,0.34,,,,,,,,,8
newid019378,L9753,waterquality,1999,,38.12659,-122.9411,ABBOTTS LAGOON UPPER LAGOON PT REYES NTL SEASHORE,0.0227,1.42,,,,,,,,0.6096,9.1
newid019379,L9754,waterquality,1983,,38.1392,-94.89191,"MOUND CITY RESERVOIR, KS",0.0408,0.11,,,,,,,,0.8,8.3
newid019380,L9754,waterquality,1985,,38.1392,-94.89191,"MOUND CITY RESERVOIR, KS",0.0283,0.86,,,,,,,,,8.6
newid019381,L9754,waterquality,1986,,38.1392,-94.89191,"MOUND CITY RESERVOIR, KS",0.0071,0.02,,,,,,,,2.6,8.3
newid019382,L9754,waterquality,1984,,38.1392,-94.89191,"MOUND CITY RESERVOIR, KS",0.0388,0.07,,,,,,,,1.9,8.4
newid019383,L8842,waterquality,1986,,38.19919,-94.6894,"PLEASANTON EAST CITY LAKE, KS",0.018,0.04,,,,,,,,0.82,8.1
newid019384,L8842,waterquality,1983,,38.19919,-94.6894,"PLEASANTON EAST CITY LAKE, KS",0.0203,0.11,,,,,,,,0.88,8.2
newid019385,L8842,waterquality,1985,,38.19919,-94.6894,"PLEASANTON EAST CITY LAKE, KS",0.0059,0.03,,,,,,,,0.9906,8.2
newid019386,L8843,waterquality,2008,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0092,0.012,,,,,,,,4.572,8.8
newid019387,L8843,waterquality,2007,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.01,0.009,,,,,,,,2.1336,8.7
newid019388,L8843,waterquality,2014,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0113,0.013,,,,,,,,3.5052,8.6
newid019389,L8843,waterquality,2011,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0095,0.028,,,,,,,,6.4008,8.8
newid019390,L8843,waterquality,2009,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0086,0.022,,,,,,,,2.8956,8.4
newid019391,L8843,waterquality,2019,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.01,0.041,,,,,,,,2.5908,8.6
newid019392,L8843,waterquality,2002,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0132,0.008,,,,,,,,2.13,8.2
newid019393,L8843,waterquality,2001,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0085,0.011,,,,,,,,4.6,8.4
newid019394,L8843,waterquality,2012,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0131,0.016,,,,,,,,9.144,8.6
newid019395,L8843,waterquality,2013,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0106,0.021,,,,,,,,1.524,8.5
newid019396,L8843,waterquality,2018,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0109,0.029,,,,,,,,8.5344,8.7
newid019397,L8843,waterquality,2010,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0067,0.03,,,,,,,,3.6576,8.6
newid019398,L8843,waterquality,2017,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0073,0.026,,,,,,,,6.096,9
newid019399,L8843,waterquality,2015,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.019,0.012,,,,,,,,3.9624,8.8
newid019400,L8843,waterquality,2016,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.008,0.036,,,,,,,,5.1816,8.9
newid019401,L8843,waterquality,2004,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0226,0.014,,,,,,,,2.7432,8.7
newid019402,L8843,waterquality,2003,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0518,0.017,,,,,,,,0.6096,8.9
newid019403,L8843,waterquality,2005,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0188,0.011,,,,,,,,3.3528,8.5
newid019404,L8843,waterquality,2006,,38.26639,-104.7825,PUEBLO RESERVOIR SITE 5C,0.0155,0.006,,,,,,,,1.6764,8.6
newid019405,L8843,waterquality,2005,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0077,0.011,,,,,,,,7.3152,8.2
newid019406,L8843,waterquality,2015,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0144,0.011,,,,,,,,2.8956,8.7
newid019407,L8843,waterquality,2010,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.006,0.027,,,,,,,,3.6576,8.7
newid019408,L8843,waterquality,2009,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0054,0.015,,,,,,,,3.81,8
newid019409,L8843,waterquality,2007,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.009,0.011,,,,,,,,5.7912,8.6
newid019410,L8843,waterquality,2006,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.009,0.007,,,,,,,,6.7056,8.4
newid019411,L8843,waterquality,2003,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0075,0.008,,,,,,,,2.8956,8.5
newid019412,L8843,waterquality,2017,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.006,0.021,,,,,,,,4.8768,9
newid019413,L8843,waterquality,2019,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0072,0.029,,,,,,,,3.84048,8.7
newid019414,L8843,waterquality,2008,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0053,0.011,,,,,,,,7.3152,8.4
newid019415,L8843,waterquality,2016,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0115,0.018,,,,,,,,7.9248,8.8
newid019416,L8843,waterquality,2011,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0081,0.028,,,,,,,,6.7056,8.8
newid019417,L8843,waterquality,2004,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0065,0.01,,,,,,,,6.4008,8.5
newid019418,L8843,waterquality,2002,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0093,0.007,,,,,,,,3.51,8.2
newid019419,L8843,waterquality,2001,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0031,0.009,,,,,,,,7,8.2
newid019420,L8843,waterquality,2014,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0048,0.017,,,,,,,,3.9624,8.6
newid019421,L8843,waterquality,2013,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0118,0.02,,,,,,,,3.9624,8.5
newid019422,L8843,waterquality,2012,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0106,0.011,,,,,,,,9.7536,8.6
newid019423,L8843,waterquality,2018,,38.26723,-104.7316,PUEBLO RESERVOIR SITE 7B,0.0061,0.022,,,,,,,,9.144,8.6
newid019424,L8843,waterquality,2012,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0379,0.063,,,,,,,,1.2192,9.1
newid019425,L8843,waterquality,2011,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0154,0.09,,,,,,,,1.3716,8.9
newid019426,L8843,waterquality,2014,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0232,0.042,,,,,,,,1.3716,8.7
newid019427,L8843,waterquality,2009,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.015,0.031,,,,,,,,2.286,8.6
newid019428,L8843,waterquality,2015,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0431,0.046,,,,,,,,2.1336,9
newid019429,L8843,waterquality,2017,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0309,0.044,,,,,,,,2.7432,9
newid019430,L8843,waterquality,2013,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0257,0.113,,,,,,,,0.6096,8.4
newid019431,L8843,waterquality,2007,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0488,0.015,,,,,,,,0.9144,8.8
newid019432,L8843,waterquality,2010,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0324,0.124,,,,,,,,1.524,8.6
newid019433,L8843,waterquality,2008,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0209,0.042,,,,,,,,2.4384,9.1
newid019434,L8843,waterquality,2016,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0214,0.048,,,,,,,,2.7432,9
newid019435,L8843,waterquality,2006,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0079,0.036,,,,,,,,1.2192,8.3
newid019436,L8843,waterquality,2001,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0144,0.012,,,,,,,,0.9,8.4
newid019437,L8843,waterquality,2019,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.012,0.088,,,,,,,,1.70688,8.9
newid019438,L8843,waterquality,2002,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0118,0.032,,,,,,,,0.3,8
newid019439,L8843,waterquality,2018,,38.29028,-104.8294,PUEBLO RESERVOIR SITE 3B,0.0556,0.047,,,,,,,,1.524,9
newid019440,L8844,waterquality,2009,,38.36907,-86.61729,PATOKA LAKE NR SR 145 AT FLEMING CK NR WICKLIFFE,0.0059,,0.418,,,,,,,,7.2
newid019441,L8844,waterquality,2009,,38.37683,-86.68786,"PATOKA LAKE NORTH OF ST RD 164 NR WICKLIFFE,IN",0.0074,,0.207,,,,,,,,8.9
newid019442,L8844,waterquality,2009,,38.37868,-86.58852,"PATOKA LAKE NR LITTLE PATOKA RAMP NR WICKLIFFE, IN",0.0101,,0.256,,,,,,,,7.3
newid019443,L8844,waterquality,2009,,38.39779,-86.61743,PATOKA LAKE NR NEWTON STEWART MARINA NR WICKLIFFE,0.0083,,0.259,,,,,,,,8
newid019444,L8844,waterquality,2009,,38.40466,-86.69856,PATOKA LAKE NR LICK FORK STATE REC AREA NR CUZCO,0.0202,,0.091,,,,,,,,8.3
newid019445,L8844,waterquality,2009,,38.40661,-86.55607,PATOKA LAKE W OF KINGS BRIDGE RAMP NR GREENBRIER,0.0054,,0.132,,,,,,,,7.4
newid019446,L8844,waterquality,2009,,38.41155,-86.58733,"PATOKA LAKE NR WALL'S LAKE RAMP NR GREENBRIER,IN",0.0614,,0.301,,,,,,,,7.2
newid019447,L8845,waterquality,2006,,38.41667,-94.79389,"COURTSEY DOCK AT MIAMI STATE FISHING LK, KS",2.55,,,,,,,,,0.33528,
newid019448,L8845,waterquality,2005,,38.41667,-94.79389,"COURTSEY DOCK AT MIAMI STATE FISHING LK, KS",0.042,,,,,,,,,0.176784,9.9
newid019449,L8844,waterquality,2009,,38.42312,-86.70752,"PATOKA LAKE NORTH OF LICK FORK RAMP NR CUZCO,IN",0.0016,,0.078,,,,,,,,8.2
newid019450,L8844,waterquality,2009,,38.42712,-86.67307,PATOKA LAKE NR NEWTON STEWART REC AREA NR WICKLIFF,0.002,,0.072,,,,,,,,7.9
newid019451,L8844,waterquality,2009,,38.43149,-86.70162,"PATOKA LAKE NEAR DAM NEAR CUZCO,IN",0.0028,,0.065,,,,,,,,7.9
newid019452,L8844,waterquality,2009,,38.44197,-86.5955,"PATOKA LAKE NR JACKSON STATE REC AREA NR NORTON,IN",0.0071,,0.197,,,,,,,,7.3
newid019453,L9751,waterquality,2004,,38.56583,-87.60472,SWAN POND D 790FT DS S6THSTRD NR STFRANCISVILLE IL,0.0024,,0.109,,,,,,,,
newid019454,L8846,waterquality,1985,,38.58418,-94.84274,"LAKE MIOLA, KS",0.0107,1.3,,,,,,,,,8.1
newid019455,L8846,waterquality,1983,,38.58418,-94.84274,"LAKE MIOLA, KS",0.0288,0.16,,,,,,,,0.68,8.4
newid019456,L8846,waterquality,1986,,38.58418,-94.84274,"LAKE MIOLA, KS",0.011,0.02,,,,,,,,0.94,8.6
newid019457,L8846,waterquality,1984,,38.58418,-94.84274,"LAKE MIOLA, KS",0.0139,0.06,,,,,,,,0.9,8.4
newid019458,L8847,waterquality,1986,,38.58696,-95.68693,"LYNDON CITY LAKE, KS",0.0025,0.01,,,,,,,,0.96,8.4
newid019459,L8847,waterquality,1985,,38.58696,-95.68693,"LYNDON CITY LAKE, KS",0.0027,0.05,,,,,,,,2.0574,8.6
newid019460,L8847,waterquality,1983,,38.58696,-95.68693,"LYNDON CITY LAKE, KS",0.0064,0.12,,,,,,,,1.1,8.5
newid019461,L9752,waterquality,1983,,38.60751,-94.67162,"LOUISBURG CITY LAKE, KS",0.0133,0.17,,,,,,,,0.91,8.3
newid019462,L8848,waterquality,2003,,38.63574,-121.2055,ALDER C POND A HWY 50 A NIMBUS CA,0.0147,0.016,0.341,,,,,,,,7.1
newid019463,L8849,waterquality,1993,,38.65973,-95.57526,"110 MILE C IN POMONA RES, KS  PO-3",0.0063,0.15,,,,,,,,0.34,8
newid019464,L8850,waterquality,1983,,38.66473,-97.00474,"HERINGTON RESERVOIR, KS",0.0247,0.06,,,,,,,,1.87,8.2
newid019465,L8850,waterquality,1986,,38.66473,-97.00474,"HERINGTON RESERVOIR, KS",0.0088,0.06,,,,,,,,0.49,8.1
newid019466,L8850,waterquality,1985,,38.66473,-97.00474,"HERINGTON RESERVOIR, KS",0.015,0.11,,,,,,,,0.8128,8.5
newid019467,L8849,waterquality,1993,,38.66723,-95.63832,"POMONA LK 4 MI UPLAKE FROM DAM, KS  PO-7",0.022,0.17,,,,,,,,0.3,8
newid019468,L9500,waterquality,1986,,38.66945,-95.66971,"OSAGE CITY LAKE, KS",0.0057,0.03,,,,,,,,0.76,8.3
newid019469,L9500,waterquality,1983,,38.66945,-95.66971,"OSAGE CITY LAKE, KS",0.01,0.09,,,,,,,,0.56,7.2
newid019470,L9500,waterquality,1985,,38.66945,-95.66971,"OSAGE CITY LAKE, KS",0.0028,0.18,,,,,,,,0.3302,8.7
newid019471,L8849,waterquality,1993,,38.68112,-95.60248,"POMONA LK 3 MI UPLAKE FROM DAM, KS  PO-12",0.013,0.16,,,,,,,,0.4,8.3
newid019472,L9499,waterquality,2006,,38.7,-94.98306,"ROCK C ARM OF HILLSDALE LK, KS",0.0432,,,,,,,,,0.176784,
newid019473,L9557,waterquality,1974,,38.73694,-104.7105,UNNAMED LAKE (171),0.14,,,,,,,,,,9.3
newid019474,L8851,waterquality,1974,,38.74805,-104.6989,BIG JOHNSON RESERVOR (169),0.02,,,,,,,,,,8
newid019475,L8852,waterquality,1993,,38.75557,-94.33856,Harrisonville City Lake South Arm at Top,0.0063,0.05,,,,,,,,0.1143,7.9
newid019476,L8852,waterquality,1992,,38.75557,-94.33856,Harrisonville City Lake South Arm at Top,0.011,0.07,,,,,,,,0.09652,8.5
newid019477,L8852,waterquality,1992,,38.7664,-94.33384,Harrisonville City Lake nr Dam at Bottom,0.0027,0.05,,,,,,,,0.09652,7.5
newid019478,L8852,waterquality,1993,,38.7664,-94.33384,Harrisonville City Lake nr Dam at Top,0.0063,0.14,,,,,,,,0.1778,7.8
newid019479,L8852,waterquality,1992,,38.7664,-94.33384,Harrisonville City Lake nr Dam at Top,0.027,0.08,,,,,,,,0.10414,8.7
newid019480,L9556,waterquality,1993,,38.76779,-94.36134,Harrisonville City Lake West Arm at Top,0.0068,0.05,,,,,,,,0.127,7.9
newid019481,L9556,waterquality,1992,,38.76779,-94.36134,Harrisonville City Lake West Arm at Top,0.009,0.09,,,,,,,,0.09652,8.4
newid019482,L9747,waterquality,1974,,38.77555,-104.823,CURR RESERVOIR,0.018,,,,,,,,,,9
newid019483,L9748,waterquality,1974,,38.7936,-104.8697,MT BALDY LAKE #159,0.0071,,,,,,,,,,8.6
newid019484,L9749,waterquality,1974,,38.79416,-104.8291,BIG STRATTON RESERVOIR # 162,0.0079,,,,,,,,,,10.6
newid019485,L9750,waterquality,1974,,38.79416,-104.8664,MESA RESERVOIR #160,0.0051,,,,,,,,,,8.4
newid019486,L9744,waterquality,1974,,38.81554,-104.9928,LAKE MORAINE #155,0.0054,,,,,,,,,,8.2
newid019487,L8853,waterquality,1986,,38.81695,-95.64082,"STROWBRIDGE RESERVOIR, KS",0.013,0.03,,,,,,,,0.88,8.8
newid019488,L8853,waterquality,1984,,38.81695,-95.64082,"STROWBRIDGE RESERVOIR, KS",0.025,0.05,,,,,,,,1.25,8.6
newid019489,L8853,waterquality,1985,,38.81695,-95.64082,"STROWBRIDGE RESERVOIR, KS",0.016,0.44,,,,,,,,,8.5
newid019490,L8853,waterquality,1983,,38.81695,-95.64082,"STROWBRIDGE RESERVOIR, KS",0.0135,0.29,,,,,,,,0.68,8.1
newid019491,L8854,waterquality,1974,,38.82249,-104.798,PROSPECT LAKE # 158,0.014,,,,,,,,,,8.4
newid019492,L9745,waterquality,1974,,38.82971,-104.9708,BIG TOOTH RESERVOIR # 154,0.0071,,,,,,,,,,7.6
newid019493,L8597,waterquality,2001,,38.87167,-94.87,"UPPER OLATHE LK NR OLATHE, KS",0.0023,0.07,,,,,,,,0.48768,8.2
newid019494,L8597,waterquality,2003,,38.87167,-94.87,"UPPER OLATHE LK NR OLATHE, KS",0.0083,0.05,,,,,,,,0.70104,8.4
newid019495,L8597,waterquality,2002,,38.87167,-94.87,"UPPER OLATHE LK NR OLATHE, KS",0.0202,0.04,,,,,,,,0.42672,8.4
