uniqueID,StudyID,Year,Month,Lat,Lon,StudyLakeName,LakeCountry,Hydrolakes,GoogleName,UniqueLakeName,DataType
V100002058,repo7,2007,,36.9862549,-87.2057004,1332,USA,NA,G+37.067-087.048,Lake2620,surveyed
V100003900,repo7,2012,,37.20293,-77.353229,111,USA,NA,G+37.186-077.334,Lake2621,surveyed
V100002964,repo7,2012,,37.17969,-121.69118,181,USA,NA,G+37.193-121.623,Lake2622,surveyed
V100002783,repo7,2007,,37.1771885,-82.3910488,580,USA,NA,G+37.213-082.378,Lake2623,surveyed
V100002954,repo7,2012,,37.246855,-121.872328,145,USA,NA,G+37.247-121.872,Lake2624,surveyed
V100002992,repo7,2012,,37.28533,-104.33716,129,USA,NA,G+37.274-104.297,Lake2625,surveyed
V100003905,repo7,2012,,37.29807,-76.617503,119,USA,NA,G+37.295-076.619,Lake2626,surveyed
V100002276,repo7,2007,,37.386994,-91.261113,R770,USA,NA,G+37.387-091.262,Lake2629,surveyed
V100003192,repo7,2012,,37.49179,-95.07723,126,USA,NA,G+37.392-095.116,Lake2630,surveyed
V100002988,repo7,2012,,37.67319,-107.11195,121,USA,NA,G+37.673-107.112,Lake2634,surveyed
V100003845,repo7,2012,,37.82169,-112.7216,137,USA,NA,G+37.820-112.726,Lake2636,surveyed
V100003102,repo7,2012,,37.82058,-88.90097,112,USA,NA,G+37.825-088.893,Lake2637,surveyed
V100003404,repo7,2012,,37.910573,-90.63011,117,USA,NA,G+37.910-090.630,Lake2639,surveyed
V100003149,repo7,2012,,37.96843,-87.77122,180,USA,NA,G+37.917-087.815,Lake2640,surveyed
V100002841,repo7,2007,,37.974885,-80.953739,R336,USA,NA,G+37.976-080.953,Lake2642,surveyed
V100002258,repo7,2007,,37.9943376,-90.542139,480,USA,NA,G+37.996-090.543,Lake2644,surveyed
V100003147,repo7,2012,,38.00339,-87.34215,174,USA,NA,G+38.000-087.350,Lake2645,surveyed
V100003902,repo7,2012,,37.975146,-78.428054,114,USA,NA,G+38.007-078.395,Lake2646,surveyed
V100003911,repo7,2012,,37.99643,-78.17706,130,USA,NA,G+38.018-078.165,Lake2648,surveyed
V100003851,repo7,2012,,38.04792,-111.60257,165,USA,NA,G+38.046-111.603,Lake2651,surveyed
V100003203,repo7,2012,,38.21115,-85.40343,117,USA,NA,G+38.211-085.439,Lake2652,surveyed
V100003131,repo7,2012,,38.30515,-87.3184,135,USA,NA,G+38.321-087.321,Lake2656,surveyed
V100003255,repo7,2012,,38.32557,-76.43279,115,USA,NA,G+38.325-076.433,Lake2657,surveyed
V100003948,repo7,2012,,38.36549,-81.25354,105,USA,NA,G+38.365-081.242,Lake2659,surveyed
V100001820,repo7,2007,,38.4468179,-107.4380582,495,USA,NA,G+38.446-107.468,Lake2662,surveyed
V100003953,repo7,2012,,38.49244,-79.31612,113,USA,NA,G+38.464-079.319,Lake2663,surveyed
V100003159,repo7,2012,,38.46405,-85.80758,202,USA,NA,G+38.473-085.832,Lake2664,surveyed
V100003909,repo7,2012,,38.55814,-78.97012,126,USA,NA,G+38.517-079.059,Lake2665,surveyed
V100003408,repo7,2012,,38.6293,-92.60339,123,USA,NA,G+38.620-092.563,Lake2667,surveyed
V100003860,repo7,2012,,38.62515,-112.43246,222,USA,NA,G+38.629-112.436,Lake2668,surveyed
V100002039,repo7,2007,,38.7594748,-97.162901,1208,USA,NA,G+38.651-097.014,Lake2669,surveyed
V100003150,repo7,2012,,38.73981,-86.99619,183,USA,NA,G+38.724-086.936,Lake2671,surveyed
V100003106,repo7,2012,,38.750644,-89.992363,120,USA,NA,G+38.751-089.992,Lake2673,surveyed
V100002947,repo7,2012,,38.76404,-119.96591,123,USA,NA,G+38.763-119.966,Lake2674,surveyed
V100003193,repo7,2012,,38.79878,-94.76633,130,USA,NA,G+38.778-094.784,Lake2676,surveyed
V100001816,repo7,2007,,38.776371,-105.0043919,276,USA,NA,G+38.779-105.004,Lake2677,surveyed
V100003406,repo7,2012,,38.93877,-91.28237,120,USA,NA,G+38.938-091.262,Lake2681,surveyed
V100002036,repo7,2007,,39.014845,-95.2899994,1036,USA,NA,G+39.012-095.298,Lake2685,surveyed
V100001834,repo7,2007,,39.044084,-107.9174634,1455,USA,NA,G+39.044-107.917,Lake2687,surveyed
V100003138,repo7,2012,,39.05551,-87.14505,155,USA,NA,G+39.066-087.152,Lake2688,surveyed
V100003141,repo7,2012,,39.08442,-86.05679,162,USA,NA,G+39.085-086.058,Lake2690,surveyed
V100003158,repo7,2012,,39.17048,-87.29183,201,USA,NA,G+39.139-087.299,Lake2692,surveyed
V100002990,repo7,2012,,39.22084,-106.39173,125,USA,NA,G+39.223-106.390,Lake2694,surveyed
V100003487,repo7,2012,,39.24082,-117.16498,144,USA,NA,G+39.241-117.165,Lake2696,surveyed
V100003256,repo7,2012,,39.24322,-75.85558,118,USA,NA,G+39.242-075.856,Lake2697,surveyed
V100003145,repo7,2012,,39.26316,-86.11551,171,USA,NA,G+39.261-086.114,Lake2701,surveyed
V100002959,repo7,2012,,39.309831,-120.578355,167,USA,NA,G+39.309-120.578,Lake2703,surveyed
V100002049,repo7,2007,,39.469161,-96.410034,R750,USA,NA,G+39.342-096.669,Lake2706,surveyed
V100002967,repo7,2012,,39.368848,-120.32288,200,USA,NA,G+39.368-120.323,Lake2708,surveyed
V100001819,repo7,2007,,39.4324094,-106.6003635,468,USA,NA,G+39.433-106.600,Lake2714,surveyed
V100003129,repo7,2012,,39.45499,-87.19133,131,USA,NA,G+39.508-087.227,Lake2719,surveyed
V100003950,repo7,2012,,39.51558,-80.41022,111,USA,NA,G+39.525-080.366,Lake2721,surveyed
V100003486,repo7,2012,,39.541985,-119.777562,141,USA,NA,G+39.537-119.816,Lake2723,surveyed
V100002993,repo7,2012,,39.6461,-106.16733,130,USA,NA,G+39.646-106.175,Lake2728,surveyed
V100002037,repo7,2007,,39.6145697,-99.1824015,1052,USA,NA,G+39.661-099.144,Lake2730,surveyed
V100003616,repo7,2012,,39.66125,-84.64647,122,USA,NA,G+39.662-084.646,Lake2731,surveyed
V100002948,repo7,2012,,39.726058,-122.84196,128,USA,NA,G+39.720-122.891,Lake2735,surveyed
V100002510,repo7,2007,,39.707435,-84.269652,H:19,USA,NA,G+39.730-084.212,Lake2736,surveyed
V100003148,repo7,2012,,39.76754,-85.75705,179,USA,NA,G+39.794-085.762,Lake2745,surveyed
V100001818,repo7,2007,,39.8068455,-105.0360311,452,USA,NA,G+39.806-105.033,Lake2747,surveyed
V100003512,repo7,2012,,39.851902,-74.789568,108,USA,NA,G+39.854-074.791,Lake2754,surveyed
V100002985,repo7,2012,,40.00183,-107.35739,115,USA,NA,G+39.994-107.361,Lake2762,surveyed
V100002833,repo7,2007,,40.0294239,-80.5793985,189,USA,NA,G+40.018-080.570,Lake2766,surveyed
V100003407,repo7,2012,,40.14322,-92.57365,122,USA,NA,G+40.143-092.574,Lake2771,surveyed
V100002351,repo7,2007,,40.1566865,-96.7797025,3660,USA,NA,G+40.155-096.778,Lake2772,surveyed
V100003409,repo7,2012,,40.23134,-92.69963,126,USA,NA,G+40.175-092.652,Lake2775,surveyed
V100002987,repo7,2012,,40.25851,-105.60508,119,USA,NA,G+40.258-105.605,Lake2778,surveyed
V100002617,repo7,2007,,40.3538577,-78.6233689,1789,USA,NA,G+40.354-078.624,Lake2784,surveyed
V100003103,repo7,2012,,40.509337,-90.156598,114,USA,NA,G+40.497-090.157,Lake2789,surveyed
V100003839,repo7,2012,,40.511365,-111.586058,112,USA,NA,G+40.511-111.586,Lake2790,surveyed
V100002951,repo7,2012,,40.51425,-121.16537,138,USA,NA,G+40.513-121.165,Lake2791,surveyed
V100002379,repo7,2007,,40.592943,-115.394285,NV:2,USA,NA,G+40.593-115.394,Lake2795,surveyed
V100001952,repo7,2007,,40.6317324,-89.7497474,1724,USA,NA,G+40.632-089.748,Lake2797,surveyed
V100003876,repo7,2012,,40.66976,-109.91911,424,USA,NA,G+40.672-109.921,Lake2799,surveyed
V100002747,repo7,2007,,40.6787777,-110.7617077,1183,USA,NA,G+40.679-110.762,Lake2800,surveyed
V100003472,repo7,2012,,40.72208,-99.69936,166,USA,NA,G+40.687-099.776,Lake2802,surveyed
V100003849,repo7,2012,,40.70464,-110.96246,159,USA,NA,G+40.704-110.962,Lake2804,surveyed
V100003874,repo7,2012,,40.71138,-111.9469,409,USA,NA,G+40.710-111.952,Lake2805,surveyed
V100003865,repo7,2012,,40.75602,-111.7173,294,USA,NA,G+40.755-111.717,Lake2809,surveyed
V100003612,repo7,2012,,40.75939,-81.10032,113,USA,NA,G+40.760-081.101,Lake2810,surveyed
V100003840,repo7,2012,,40.82023,-110.39043,118,USA,NA,G+40.820-110.390,Lake2816,surveyed
V100003698,repo7,2012,,40.92317,-75.16187,117,USA,NA,G+40.913-075.171,Lake2822,surveyed
V100003466,repo7,2012,,40.94733,-100.2421,149,USA,NA,G+40.940-100.163,Lake2826,surveyed
V100003697,repo7,2012,,40.99926,-80.49228,115,USA,NA,G+40.997-080.587,Lake2830,surveyed
V100003143,repo7,2012,,41.13129,-86.26611,164,USA,NA,G+41.132-086.266,Lake2855,surveyed
V100003538,repo7,2012,,41.340167,-73.670391,108,USA,NA,G+41.331-073.633,Lake2886,surveyed
V100001968,repo7,2007,,41.3374411,-85.5985517,731,USA,NA,G+41.337-085.599,Lake2890,surveyed
V100001963,repo7,2007,,41.413144,-85.734175,491,USA,NA,G+41.426-085.737,Lake2903,surveyed
V100001853,repo7,2007,,41.4498596,-73.2891578,1010,USA,NA,G+41.438-073.286,Lake2906,surveyed
V100003710,repo7,2012,,41.45095,-71.51324,113,USA,NA,G+41.450-071.513,Lake2907,surveyed
V100003130,repo7,2012,,41.44609,-87.16851,134,USA,NA,G+41.451-087.168,Lake2908,surveyed
V100004023,repo7,2012,,41.51112,-105.41682,135,USA,NA,G+41.482-105.372,Lake2912,surveyed
V100003706,repo7,2012,,41.51484,-71.58891,110,USA,NA,G+41.510-071.603,Lake2914,surveyed
V100001969,repo7,2007,,41.5850365,-84.930755,811,USA,NA,G+41.585-084.930,Lake2925,surveyed
V100002623,repo7,2007,,41.7054484,-71.4588945,2354,USA,NA,G+41.705-071.459,Lake2936,surveyed
V100003705,repo7,2012,,41.70884,-71.63739,108,USA,NA,G+41.712-071.642,Lake2937,surveyed
V100003134,repo7,2012,,41.71673,-85.65829,145,USA,NA,G+41.717-085.658,Lake2939,surveyed
V100003288,repo7,2012,,41.79597,-86.47465,120,USA,NA,G+41.795-086.474,Lake2947,surveyed
V100003307,repo7,2012,,41.87171,-85.8625,144,USA,NA,G+41.879-085.855,Lake2959,surveyed
V100003465,repo7,2012,,41.92273,-102.38754,135,USA,NA,G+41.922-102.373,Lake2965,surveyed
V100003843,repo7,2012,,41.92312,-111.65698,126,USA,NA,G+41.923-111.658,Lake2966,surveyed
V100002581,repo7,2007,,42.1199818,-119.9976109,1266,USA,NA,G+42.121-119.999,Lake2993,surveyed
V100001932,repo7,2007,,42.1231933,-111.8362486,3313,USA,NA,G+42.126-111.837,Lake2994,surveyed
V100003667,repo7,2012,,42.13079,-122.47835,123,USA,NA,G+42.131-122.478,Lake2995,surveyed
V100001924,repo7,2007,,42.2028995,-114.8909997,1989,USA,NA,G+42.210-114.889,Lake2999,surveyed
V100002125,repo7,2007,,42.2585591,-71.8917556,1122,USA,NA,G+42.258-071.892,Lake3001,surveyed
V100003542,repo7,2012,,42.32539,-77.17684,112,USA,NA,G+42.325-077.178,Lake3005,surveyed
V100002429,repo7,2007,,42.3442113,-79.3203861,753,USA,NA,G+42.345-079.316,Lake3010,surveyed
V100002120,repo7,2007,,42.3549666,-71.4797893,546,USA,NA,G+42.355-071.480,Lake3011,surveyed
V100003313,repo7,2012,,42.47912,-84.16689,155,USA,NA,G+42.479-084.167,Lake3027,surveyed
V100004015,repo7,2012,,42.73385,-109.09272,117,USA,NA,G+42.728-109.095,Lake3045,surveyed
V100002596,repo7,2007,,42.736902,-118.647249,SHLA,USA,NA,G+42.737-118.647,Lake3046,surveyed
V100003883,repo7,2012,,42.74702,-72.83404,109,USA,NA,G+42.747-072.835,Lake3047,surveyed
V100003662,repo7,2012,,42.92574,-118.86238,111,USA,NA,G+42.913-118.849,Lake3049,surveyed
V100003497,repo7,2012,,42.9422,-71.2365,107,USA,NA,G+42.946-071.205,Lake3051,surveyed
V100002880,repo7,2007,,43.1677407,-108.1947009,950,USA,NA,G+43.102-108.086,Lake3057,surveyed
V100004019,repo7,2012,,43.16447,-109.80198,125,USA,NA,G+43.165-109.803,Lake3059,surveyed
V100003972,repo7,2012,,43.17772,-90.67393,122,USA,NA,G+43.178-090.674,Lake3060,surveyed
V100003995,repo7,2012,,43.19279,-90.42186,166,USA,NA,G+43.192-090.420,Lake3062,surveyed
V100003746,repo7,2012,,43.27904,-99.65488,137,USA,NA,G+43.202-099.618,Lake3063,surveyed
V100002873,repo7,2007,,43.218375,-88.311533,OWES,USA,NA,G+43.219-088.311,Lake3064,surveyed
V100001910,repo7,2007,,43.2526386,-114.3827885,581,USA,NA,G+43.231-114.388,Lake3066,surveyed
V100003541,repo7,2012,,43.24203,-74.49091,111,USA,NA,G+43.242-074.491,Lake3067,surveyed
V100003975,repo7,2012,,43.42224,-87.95875,129,USA,NA,G+43.426-087.999,Lake3077,surveyed
V100003306,repo7,2012,,43.48668,-84.76847,142,USA,NA,G+43.487-084.768,Lake3081,surveyed
V100003999,repo7,2012,,43.49694,-89.30856,172,USA,NA,G+43.498-089.315,Lake3082,surveyed
V100002155,repo7,2007,,43.704972,-86.4262233,1370,USA,NA,G+43.706-086.427,Lake3093,surveyed
V100002652,repo7,2007,,43.7415581,-97.6032137,779,USA,NA,G+43.737-097.612,Lake3094,surveyed
V100003673,repo7,2012,,43.76422,-122.00835,144,USA,NA,G+43.779-122.033,Lake3098,surveyed
V100002655,repo7,2007,,43.8008911,-99.2377129,967,USA,NA,G+43.797-099.136,Lake3100,surveyed
V100003678,repo7,2012,,43.8106,-121.91008,160,USA,NA,G+43.810-121.910,Lake3101,surveyed
V100003670,repo7,2012,,43.85348,-124.14714,129,USA,NA,G+43.854-124.147,Lake3106,surveyed
V100003074,repo7,2012,,44.10977,-114.96528,158,USA,NA,G+44.110-114.966,Lake3124,surveyed
V100003081,repo7,2012,,44.21431,-111.61628,198,USA,NA,G+44.224-111.611,Lake3133,surveyed
V100003978,repo7,2012,,44.29538,-87.73398,133,USA,NA,G+44.296-087.734,Lake3139,surveyed
V100002592,repo7,2007,,44.3065817,-118.6850367,2673,USA,NA,G+44.307-118.685,Lake3140,surveyed
V100003888,repo7,2012,,44.42841,-72.22984,115,USA,NA,G+44.409-072.222,Lake3148,surveyed
V100003244,repo7,2012,,44.4339,-69.39012,134,USA,NA,G+44.439-069.398,Lake3152,surveyed
V100003989,repo7,2012,,44.434367,-92.07105,153,USA,NA,G+44.452-092.079,Lake3154,surveyed
V100002886,repo7,2007,,44.5439988,-110.8356239,1674,USA,NA,G+44.544-110.836,Lake3162,surveyed
V100003671,repo7,2012,,44.54702,-123.3458,131,USA,NA,G+44.547-123.348,Lake3163,surveyed
V100003744,repo7,2012,,44.47722,-99.31273,133,USA,NA,G+44.620-099.140,Lake3170,surveyed
V100003974,repo7,2012,,44.67998,-88.71533,128,USA,NA,G+44.680-088.715,Lake3176,surveyed
V100003973,repo7,2012,,44.76941,-91.9266,127,USA,NA,G+44.724-091.878,Lake3179,surveyed
V100003298,repo7,2012,,44.72878,-84.92738,133,USA,NA,G+44.729-084.926,Lake3180,surveyed
V100003539,repo7,2012,,44.73581,-74.06487,109,USA,NA,G+44.736-074.064,Lake3181,surveyed
V100003882,repo7,2012,,44.77782,-71.79939,106,USA,NA,G+44.778-071.799,Lake3186,surveyed
V100003682,repo7,2012,,44.778604,-121.785467,173,USA,NA,G+44.779-121.785,Lake3187,surveyed
V100003085,repo7,2012,,44.7968,-116.73279,209,USA,NA,G+44.798-116.734,Lake3189,surveyed
V100003668,repo7,2012,,44.833289,-121.81329,126,USA,NA,G+44.833-121.814,Lake3193,surveyed
V100003064,repo7,2012,,44.83854,-116.03419,113,USA,NA,G+44.843-115.999,Lake3195,surveyed
V100003241,repo7,2012,,44.87237,-67.58119,126,USA,NA,G+44.872-067.581,Lake3200,surveyed
V100003083,repo7,2012,,44.97057,-116.00008,205,USA,NA,G+44.970-115.999,Lake3211,surveyed
V100003679,repo7,2012,,45.03689,-122.26568,163,USA,NA,G+45.037-122.265,Lake3216,surveyed
V100003767,repo7,2012,,45.091439,-100.492873,212,USA,NA,G+45.043-100.481,Lake3217,surveyed
V100002564,repo7,2007,,45.0623267,-117.1533553,49,USA,NA,G+45.057-117.132,Lake3220,surveyed
V100002853,repo7,2007,,45.1682657,-90.6981382,435,USA,NA,G+45.200-090.710,Lake3236,surveyed
V100003091,repo7,2012,,45.26822,-116.20881,220,USA,NA,G+45.268-116.208,Lake3245,surveyed
V100003233,repo7,2012,,45.28593,-68.89277,113,USA,NA,G+45.286-068.894,Lake3247,surveyed
V100002240,repo7,2007,,45.3010786,-95.1180545,1383,USA,NA,G+45.328-095.125,Lake3255,surveyed
V100003990,repo7,2012,,45.39135,-89.17907,154,USA,NA,G+45.387-089.198,Lake3266,surveyed
V100003297,repo7,2012,,45.45154,-87.75816,132,USA,NA,G+45.452-087.757,Lake3275,surveyed
V100002842,repo7,2007,,45.500526,-88.794652,-48,USA,NA,G+45.501-088.794,Lake3279,surveyed
V100003372,repo7,2012,,45.50801,-96.51311,171,USA,NA,G+45.516-096.553,Lake3281,surveyed
V100003740,repo7,2012,,45.49796,-97.61364,126,USA,NA,G+45.527-097.601,Lake3285,surveyed
V100003435,repo7,2012,,45.57721,-113.00423,152,USA,NA,G+45.579-113.004,Lake3292,surveyed
V100003677,repo7,2012,,45.56507,-122.56137,158,USA,NA,G+45.600-122.543,Lake3294,surveyed
V100002082,repo7,2007,,45.653548,-69.927263,-3,USA,NA,G+45.652-069.927,Lake3299,surveyed
V100003741,repo7,2012,,45.66679,-97.230988,130,USA,NA,G+45.684-097.232,Lake3300,surveyed
V100003759,repo7,2012,,45.68365,-97.445,166,USA,NA,G+45.697-097.441,Lake3302,surveyed
V100003751,repo7,2012,,45.74135,-97.26709,146,USA,NA,G+45.727-097.266,Lake3306,surveyed
V100003987,repo7,2012,,45.73399,-91.57191,151,USA,NA,G+45.735-091.571,Lake3307,surveyed
V100002868,repo7,2007,,45.7235156,-92.1679386,1143,USA,NA,G+45.738-092.162,Lake3308,surveyed
V100002644,repo7,2007,,45.6434979,-99.2311106,439,USA,NA,G+45.742-099.145,Lake3309,surveyed
V100003739,repo7,2012,,45.87106,-103.70699,124,USA,NA,G+45.773-103.580,Lake3313,surveyed
V100003753,repo7,2012,,45.75682,-99.64407,150,USA,NA,G+45.774-099.640,Lake3315,surveyed
V100003235,repo7,2012,,45.77888,-69.12495,115,USA,NA,G+45.778-069.125,Lake3316,surveyed
V100002855,repo7,2007,,45.7857507,-88.3657935,542,USA,NA,G+45.786-088.366,Lake3318,surveyed
V100002666,repo7,2007,,45.6946984,-99.3614482,1719,USA,NA,G+45.811-099.254,Lake3323,surveyed
V100003738,repo7,2012,,45.83609,-97.526394,122,USA,NA,G+45.821-097.462,Lake3326,surveyed
V100003354,repo7,2012,,45.86642,-95.29559,136,USA,NA,G+45.860-095.308,Lake3335,surveyed
V100002820,repo7,2007,,45.8926632,-122.7435687,2134,USA,NA,G+45.894-122.748,Lake3340,surveyed
V100002457,repo7,2007,,45.9509644,-99.1364505,83,USA,NA,G+45.895-099.102,Lake3341,surveyed
V100002640,repo7,2007,,45.9170388,-97.0242615,302,USA,NA,G+45.918-097.003,Lake3347,surveyed
V100002298,repo7,2007,,46.0115595,-109.1798402,1338,USA,NA,G+46.007-109.181,Lake3363,surveyed
V100002151,repo7,2007,,46.0407151,-86.8057196,1206,USA,NA,G+46.041-086.806,Lake3378,surveyed
V100002864,repo7,2007,,46.1395931,-90.2094374,862,USA,NA,G+46.139-090.209,Lake3386,surveyed
V100003933,repo7,2012,,46.15515,-121.7016,129,USA,NA,G+46.155-121.702,Lake3389,surveyed
V100004005,repo7,2012,,46.18221,-90.98558,183,USA,NA,G+46.182-090.985,Lake3391,surveyed
V100002462,repo7,2007,,46.3742121,-98.9912397,259,USA,NA,G+46.188-098.929,Lake3392,surveyed
V100003367,repo7,2012,,46.19717,-94.57475,160,USA,NA,G+46.208-094.544,Lake3395,surveyed
V100004001,repo7,2012,,46.253953,-89.848558,174,USA,NA,G+46.254-089.848,Lake3402,surveyed
V100003301,repo7,2012,,46.27697,-88.06254,137,USA,NA,G+46.282-088.068,Lake3407,surveyed
V100003320,repo7,2012,,46.40072,-88.75388,169,USA,NA,G+46.401-088.753,Lake3418,surveyed
V100003939,repo7,2012,,46.42242,-121.5965,146,USA,NA,G+46.422-121.597,Lake3420,surveyed
V100003323,repo7,2012,,46.48352,-86.10345,178,USA,NA,G+46.487-086.104,Lake3423,surveyed
V100003589,repo7,2012,,46.54297,-104.02715,163,USA,NA,G+46.600-103.894,Lake3432,surveyed
V100003092,repo7,2012,,46.63088,-114.38315,221,USA,NA,G+46.632-114.384,Lake3435,surveyed
V100003359,repo7,2012,,46.64996,-94.12583,144,USA,NA,G+46.666-094.126,Lake3437,surveyed
V100003358,repo7,2012,,46.73226,-96.07649,143,USA,NA,G+46.733-096.100,Lake3440,surveyed
V100003942,repo7,2012,,46.83115,-122.44663,154,USA,NA,G+46.831-122.447,Lake3447,surveyed
V100002101,repo7,2007,,46.944789,-68.853062,3355,USA,NA,G+46.944-068.853,Lake3450,surveyed
V100002098,repo7,2007,,46.9518,-68.843,1330,USA,NA,G+46.953-068.841,Lake3451,surveyed
V100003348,repo7,2012,,46.98765,-94.46769,126,USA,NA,G+46.984-094.469,Lake3456,surveyed
V100002127,repo7,2007,,46.994934,-88.759164,-8,USA,NA,G+46.995-088.758,Lake3457,surveyed
V100003364,repo7,2012,,47.05757,-95.78314,153,USA,NA,G+47.058-095.783,Lake3459,surveyed
V100003931,repo7,2012,,47.13578,-124.04855,125,USA,NA,G+47.134-124.048,Lake3463,surveyed
V100003927,repo7,2012,,47.35136,-121.99121,118,USA,NA,G+47.351-121.993,Lake3472,surveyed
V100002830,repo7,2007,,47.427764,-123.074122,LAKE,USA,NA,G+47.429-123.076,Lake3475,surveyed
V100003079,repo7,2012,,47.51768,-115.7295,180,USA,NA,G+47.517-115.731,Lake3477,surveyed
V100003368,repo7,2012,,47.55892,-93.03271,162,USA,NA,G+47.559-093.033,Lake3481,surveyed
V100002195,repo7,2007,,47.6725431,-93.7594914,190,USA,NA,G+47.672-093.759,Lake3492,surveyed
V100003429,repo7,2012,,47.76161,-108.43257,138,USA,NA,G+47.765-108.449,Lake3499,surveyed
V100002215,repo7,2007,,47.9749001,-90.7458998,782,USA,NA,G+47.974-090.747,Lake3512,surveyed
V100003065,repo7,2012,,48.01429,-117.00661,121,USA,NA,G+48.012-117.008,Lake3515,surveyed
V100003362,repo7,2012,,48.02334,-91.43905,150,USA,NA,G+48.022-091.439,Lake3516,surveyed
V100002226,repo7,2007,,48.0427271,-91.8024377,1102,USA,NA,G+48.043-091.802,Lake3518,surveyed
V100003356,repo7,2012,,48.1964,-90.8758,138,USA,NA,G+48.196-090.876,Lake3523,surveyed
V100002800,repo7,2007,,48.2261203,-122.1241675,81,USA,NA,G+48.226-122.124,Lake3524,surveyed
V100003940,repo7,2012,,48.23028,-119.7758,147,USA,NA,G+48.231-119.776,Lake3525,surveyed
V100002467,repo7,2007,,48.2861019,-101.9047579,442,USA,NA,G+48.242-101.912,Lake3526,surveyed
V100003434,repo7,2012,,48.37846,-110.98307,151,USA,NA,G+48.379-110.988,Lake3528,surveyed
V100002460,repo7,2007,,48.4068932,-102.9398075,222,USA,NA,G+48.409-102.936,Lake3529,surveyed
V100003423,repo7,2012,,48.41148,-110.05797,119,USA,NA,G+48.410-110.010,Lake3530,surveyed
V100003431,repo7,2012,,48.4925,-104.31198,142,USA,NA,G+48.471-104.318,Lake3532,surveyed
V100003424,repo7,2012,,48.62985,-114.39131,120,USA,NA,G+48.630-114.392,Lake3534,surveyed
V100003603,repo7,2012,,48.66563,-103.06429,202,USA,NA,G+48.665-103.063,Lake3535,surveyed
V100002802,repo7,2007,,48.7043858,-121.1758404,193,USA,NA,G+48.703-121.185,Lake3536,surveyed
V100003576,repo7,2012,,48.75015,-102.94218,126,USA,NA,G+48.739-102.903,Lake3537,surveyed
V100003601,repo7,2012,,48.87739,-99.98119,198,USA,NA,G+48.873-100.008,Lake3541,surveyed
V100003582,repo7,2012,,48.91442,-100.43278,146,USA,NA,G+48.902-100.409,Lake3542,surveyed
V100002426,repo7,2007,,43.2084934,-75.9351619,341,USA,H0000770,NA,Lake3778,surveyed
V100002968,repo7,2012,,40.748715,-122.358281,206,USA,H0000786,206_+40.749-122.358,Lake3782,surveyed
V100002378,repo7,2007,,38.7035977,-118.7179736,2889,USA,H0000795,2889_+38.704-118.718,Lake3785,surveyed
V100002696,repo7,2007,,29.4914702,-101.1563449,483,USA,H0000848,483_+29.491-101.156,Lake3791,surveyed
V100003022,repo7,2012,,28.57397,-81.6441,103,USA,H0000852,NA,Lake3792,surveyed
V100003599,repo7,2012,,48.72463,-102.12305,194,USA,H0008272,NA,Lake3929,surveyed
V100002283,repo7,2007,,48.2124098,-114.5994561,129,USA,H0008373,NA,Lake3931,surveyed
V100002811,repo7,2007,,48.0904008,-124.6325273,849,USA,H0008382,NA,Lake3932,surveyed
V100002803,repo7,2007,,47.57601,-122.0836788,209,USA,H0008476,NA,Lake3939,surveyed
V100002819,repo7,2007,,47.4879947,-123.2647195,1873,USA,H0008506,1873_+47.488-123.265,Lake3943,surveyed
V100002087,repo7,2007,,47.1778426,-68.2314003,401,USA,H0008545,NA,Lake3945,surveyed
V100002317,repo7,2007,,46.9308348,-111.9632243,2874,USA,H0008578,NA,Lake3948,surveyed
V100003569,repo7,2012,,46.66431,-99.55935,112,USA,H0008626,NA,Lake3954,surveyed
